2024-11-21 10:57:31,530 DEBUG   SenderThread:274281 [sender.py:send_request():406] send_request: stop_status
2024-11-21 10:57:31,572 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: internal_messages
2024-11-21 10:57:34,698 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: status_report
2024-11-21 10:57:39,700 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: status_report
2024-11-21 10:57:40,857 DEBUG   SystemMonitor:274281 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-11-21 10:57:40,861 DEBUG   SenderThread:274281 [sender.py:send():379] send: stats
2024-11-21 10:57:44,863 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: status_report
2024-11-21 10:57:46,530 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: stop_status
2024-11-21 10:57:46,530 DEBUG   SenderThread:274281 [sender.py:send_request():406] send_request: stop_status
2024-11-21 10:57:46,572 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: internal_messages
2024-11-21 10:57:50,747 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: status_report
2024-11-21 10:57:55,748 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: status_report
2024-11-21 10:58:00,750 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: status_report
2024-11-21 10:58:01,530 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: stop_status
2024-11-21 10:58:01,530 DEBUG   SenderThread:274281 [sender.py:send_request():406] send_request: stop_status
2024-11-21 10:58:01,576 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: internal_messages
2024-11-21 10:58:06,720 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: status_report
2024-11-21 10:58:10,863 DEBUG   SenderThread:274281 [sender.py:send():379] send: stats
2024-11-21 10:58:11,864 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: status_report
2024-11-21 10:58:16,530 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: stop_status
2024-11-21 10:58:16,531 DEBUG   SenderThread:274281 [sender.py:send_request():406] send_request: stop_status
2024-11-21 10:58:16,572 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: internal_messages
2024-11-21 10:58:17,797 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: status_report
2024-11-21 10:58:22,799 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: status_report
2024-11-21 10:58:27,800 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: status_report
2024-11-21 10:58:31,530 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: stop_status
2024-11-21 10:58:31,531 DEBUG   SenderThread:274281 [sender.py:send_request():406] send_request: stop_status
2024-11-21 10:58:31,572 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: internal_messages
2024-11-21 10:58:33,710 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: status_report
2024-11-21 10:58:38,711 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: status_report
2024-11-21 10:58:40,865 DEBUG   SenderThread:274281 [sender.py:send():379] send: stats
2024-11-21 10:58:43,868 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: status_report
2024-11-21 10:58:46,530 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: stop_status
2024-11-21 10:58:46,531 DEBUG   SenderThread:274281 [sender.py:send_request():406] send_request: stop_status
2024-11-21 10:58:46,572 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: internal_messages
2024-11-21 10:58:49,773 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: status_report
2024-11-21 10:58:54,774 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: status_report
2024-11-21 10:58:59,775 DEBUG   HandlerThread:274281 [handler.py:handle_request():146] handle_request: status_report
